DISTRIBUTION;SOLVER;NETWORK_FILE;PARAMETER_FILE;PERC_BUDGET;EDGE_COST_MULT;CAPACITY;SEED;BUDGET;TOTAL_NB_SCE;NB_SAA_PROB;NB_SAA_SCE;NB_TEST_SAA;STATUS;LB;UB;GAP;TIME;NB_BRANCH_NODES;VAR_BRANCH_NODES;STAT_LB;STAT_UB;STAT_GAP;VAR_LB;VAR_UB;VAR_GAP;NB_SAA_NOT_SOLVED;VALID_INEQUALITY_SAA;IT_HOT_START;PAPADAKOS;USE_CALLBACK;USER_CUTS;VALID_INEQUALITY_EV;TRUST_REGION;
Standard Normalization;SAA;../instances/usa/30nodes5facilities.txt;../instances/params.txt;0.5;10;3;2000;156652.355000;;50;750;50000;2;5417.156077;5432.602921;0.002843;3975.000000;1.500000;0.250000;5391.147085;5432.602921;40.836574;239.678165;0.000000;239.678165;0;1;;;;;;;
