DISTRIBUTION;SOLVER;NETWORK_FILE;PARAMETER_FILE;PERC_BUDGET;EDGE_COST_MULT;CAPACITY;SEED;BUDGET;TOTAL_NB_SCE;NB_SAA_PROB;NB_SAA_SCE;NB_TEST_SAA;STATUS;LB;UB;GAP;TIME;NB_BRANCH_NODES;VAR_BRANCH_NODES;STAT_LB;STAT_UB;STAT_GAP;VAR_LB;VAR_UB;VAR_GAP;NB_SAA_NOT_SOLVED;VALID_INEQUALITY_SAA;IT_HOT_START;PAPADAKOS;USE_CALLBACK;USER_CUTS;VALID_INEQUALITY_EV;TRUST_REGION;
Normal;EV;../data/usa/25nodes4facilities.txt;../data/params.txt;0.5;10;0;1000;;;;;;2;12464.183552;12464.183552;0.000000;0.007075;1.000000;;;;;;;;;;;;;;;;
Normal;EEV_SAA;../data/usa/25nodes4facilities.txt;../data/params.txt;0.5;10;0;1000;139040.485000;;0;0;50000;2;13389.476348;13389.476348;0.000000;0.000000;0;0;;13416.953074;;;280.699922;;;;;;;;;;
