DISTRIBUTION;SOLVER;NETWORK_FILE;PARAMETER_FILE;PERC_BUDGET;EDGE_COST_MULT;CAPACITY;SEED;BUDGET;TOTAL_NB_SCE;NB_SAA_PROB;NB_SAA_SCE;NB_TEST_SAA;STATUS;LB;UB;GAP;TIME;NB_BRANCH_NODES;VAR_BRANCH_NODES;STAT_LB;STAT_UB;STAT_GAP;VAR_LB;VAR_UB;VAR_GAP;NB_SAA_NOT_SOLVED;VALID_INEQUALITY_SAA;IT_HOT_START;PAPADAKOS;USE_CALLBACK;USER_CUTS;VALID_INEQUALITY_EV;TRUST_REGION;
Normal;EV;../data/usa/15nodes4facilities.txt;../data/params.txt;0.5;10;0;2000;;;;;;2;8542.099303;8542.099303;0.000000;0.006313;1.000000;;;;;;;;;;;;;;;;
Normal;EEV_SAA;../data/usa/15nodes4facilities.txt;../data/params.txt;0.5;10;0;2000;99831.520000;;0;0;50000;2;8845.384436;8845.384436;0.000000;0.000000;0;0;;8867.291375;;;178.433224;;;;;;;;;;
