DISTRIBUTION;SOLVER;NETWORK_FILE;PARAMETER_FILE;PERC_BUDGET;EDGE_COST_MULT;CAPACITY;SEED;BUDGET;TOTAL_NB_SCE;NB_SAA_PROB;NB_SAA_SCE;NB_TEST_SAA;STATUS;LB;UB;GAP;TIME;NB_BRANCH_NODES;VAR_BRANCH_NODES;STAT_LB;STAT_UB;STAT_GAP;VAR_LB;VAR_UB;VAR_GAP;NB_SAA_NOT_SOLVED;VALID_INEQUALITY_SAA;IT_HOT_START;PAPADAKOS;USE_CALLBACK;USER_CUTS;VALID_INEQUALITY_EV;TRUST_REGION;
Normal;EV;../data/usa/48nodes4facilities.txt;../data/params.txt;0.5;10;0;4000;;;;;;2;17902.380968;17902.380968;0.000000;0.013351;1.000000;;;;;;;;;;;;;;;;
Normal;EEV_SAA;../data/usa/48nodes4facilities.txt;../data/params.txt;0.5;10;0;4000;186705.025000;;0;0;50000;2;18906.439854;18906.439854;0.000000;0.000000;0;0;;18946.377340;;;593.026025;;;;;;;;;;
