DISTRIBUTION;SOLVER;NETWORK_FILE;PARAMETER_FILE;PERC_BUDGET;EDGE_COST_MULT;CAPACITY;SEED;BUDGET;TOTAL_NB_SCE;NB_SAA_PROB;NB_SAA_SCE;NB_TEST_SAA;STATUS;LB;UB;GAP;TIME;NB_BRANCH_NODES;VAR_BRANCH_NODES;STAT_LB;STAT_UB;STAT_GAP;VAR_LB;VAR_UB;VAR_GAP;NB_SAA_NOT_SOLVED;VALID_INEQUALITY_SAA;IT_HOT_START;PAPADAKOS;USE_CALLBACK;USER_CUTS;VALID_INEQUALITY_EV;TRUST_REGION;
Discrete Choice;EV;../data/usa/30nodes4facilities.txt;../data/params.txt;0.5;10;2;3000;;;;;;2;6479.382137;6479.382137;0.000000;0.005406;1.000000;;;;;;;;;;;;;;;;
Discrete Choice;EEV_SAA;../data/usa/30nodes4facilities.txt;../data/params.txt;0.5;10;2;3000;149853.355000;;0;0;50000;2;8607.368996;8607.368996;0.000000;0.000000;0;0;;8651.733961;;;731.800327;;;;;;;;;;
Discrete Choice;EEV;../data/usa/30nodes4facilities.txt;../data/params.txt;0.5;10;2;3000;;324;;;;2;8633.497012;8633.497012;0.000000;0.420419;0;;;;;;;;;;;;;;;;
