DISTRIBUTION;SOLVER;NETWORK_FILE;PARAMETER_FILE;PERC_BUDGET;EDGE_COST_MULT;CAPACITY;SEED;BUDGET;TOTAL_NB_SCE;NB_SAA_PROB;NB_SAA_SCE;NB_TEST_SAA;STATUS;LB;UB;GAP;TIME;NB_BRANCH_NODES;VAR_BRANCH_NODES;STAT_LB;STAT_UB;STAT_GAP;VAR_LB;VAR_UB;VAR_GAP;NB_SAA_NOT_SOLVED;VALID_INEQUALITY_SAA;IT_HOT_START;PAPADAKOS;USE_CALLBACK;USER_CUTS;VALID_INEQUALITY_EV;TRUST_REGION;
Discrete Choice;EV;../data/usa/15nodes5facilities.txt;../data/params.txt;0.5;10;2;0;;;;;;2;2888.085117;2888.085117;0.000000;0.003243;1.000000;;;;;;;;;;;;;;;;
Discrete Choice;EEV_SAA;../data/usa/15nodes5facilities.txt;../data/params.txt;0.5;10;2;0;105510.520000;;0;0;50000;2;5459.160211;5459.160211;0.000000;0.000000;0;0;;5493.577516;;;440.418972;;;;;;;;;;
Discrete Choice;EEV;../data/usa/15nodes5facilities.txt;../data/params.txt;0.5;10;2;0;;972;;;;2;5471.263193;5471.263193;0.000000;0.528484;0;;;;;;;;;;;;;;;;
